직무명,직무개요,수행직무,정규교육,숙련기간,직무기능,작업강도,육체활동,작업장소,작업환경,유사명칭,관련직업,자격/면허,고용직업분류,표준직업분류,표준산업분류,조사연도,비고
플라스틱제품검사원,"제조된 플라스틱 제품이 제품표준에 맞는지 확인하기 위하여 측정기, 줄자, 저울 등을 사용하여 강도·색상·표면결함·치수 등을 검사한다.","제품 표준을 확인하고 완성된 플라스틱제품 외관상의 긁힘, 변색, 티 등과 같은 결함이 있는지를 육안 또는 확대경을 사용하여 표면 검사한다. 자, 측정기기, 저울, 마이크로미터, 캘리퍼스 등의 장비를 사용하여 제품의 길이, 두께, 무게 등의 규격을 검사한다. 전등 및 눈금이 새겨진 스크린 사이에 투명한 플라스틱제품을 놓고 스크린에 투사된 모형을 관찰하거나 이물질 또는 굴곡이 있는지 관찰한다. 견본 또는 색상카드와 플라스틱제품을 보고 색상을 비교한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),가벼운 작업,-,실내,"대기환경미흡
소음·진동",-,-,-,[8522]플라스틱제품 생산기계 조작원,[8323]플라스틱제품 생산기 조작원,[C222]플라스틱제품 제조업,2016,-
플라스틱제품기획자,플라스틱 제품개발의 심화된 전문지식을 활용하여 제품기획 업무를 수행하고 제품개발 및 설계 담당자에게 관련 지식을 전달하고 독립적인 책임과 권한 내에서 업무를 감독한다.,"플라스틱 제품연구개발을 위하여 실험방향을 설정하고, 실험 일정계획을 수립한다. 가공공정 시뮬레이션과 최적화 실험을 수행하고, 랩 가공공정 개발결과를 종합하며 스케일업 공정개발을 계획하고 스케일업 실험관리 및 실험결과를 종합한다. 제품기준서, 제조지시서, 품질관리기준서를 작성하고 관련부서에 이관한다. 고객 요구사항 분석을 통해 연구개발 목표를 설정하고 연구개발 리스크를 파악하여 연구개발 수행체계를 수립한다. 플라스틱제품 연구과제 관리방법을 확정하고 과제의 중간 및 종료 평가를 수행하며 연구단계별 노하우, 지식재산권, 허가 및 인증을 확보한다. 시료의 분석실험 항목과 분석방법을 검토·확정하고, 분석실험 결과 데이터를 해석한다. 플라스틱 성형공법을 결정하고 외주관리, 납기 조정 등을 수행하며, 성형품의 특징을 분석하고 성형재료, 성형기, 성형공법을 선정하고 원가를 분석한다. 플라스틱성형 해석조건을 활용하여 성형조건 설정, 외관품질관리 등을 수행한다.",16년 초과(대학원 이상),2년 초과 ~ 4년 이하,자료 (조정) / 사람 (협의) / 사물 (관련없음),가벼운 작업,-,실내,-,-,-,-,[1541]화학공학 기술자 및 연구원,[2321]화학공학 기술자 및 연구원,[C222]플라스틱제품 제조업,2022,-
플라스틱제품마무리원,"사출 성형·압출 성형된 각종 플라스틱 제품, 또는 섬유강화플라스틱 제품을 완성하기 위해 마무리 작업을 한다.","동력연삭기나 동력톱, 연삭칼 등을 사용하여 크기와 형태에 따라 군더더기 부분을 갈거나 잘라낸다. 드릴프레스·동력드릴 등을 사용하여 구멍을 뚫는다. 휴대용 대패, 동력사포연삭기 등을 사용하여 제품의 거친 면을 곱게 연마한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,-,실내,"위험내재
소음·진동",플라스틱제품연삭원,-,-,[8522]플라스틱제품 생산기계 조작원,[8323]플라스틱제품 생산기 조작원,[C222]플라스틱제품 제조업,2016,-
플라스틱제품설계자,표준화된 업무 범위 내에서 제품개발의 기초이론 및 제한적 현장 실무지식을 사용하여 플라스틱 성형품 설계 업무를 수행하고 업무 수행 중 발생하는 특정한 문제를 해결한다.,"중공·진공성형 성형품 설계를 위해 성형품 형상을 파악하고 플라스틱 코팅 제품의 목표 물성선정, 제품 모델링, 설계검증, 평가방법 선정을 수행한다. 디자인 아이디어 발상 단계에서 선정된 아이디어를 컴퓨터를 포함한 유사 도구를 이용하여 가상 공간상에 사실적이고 정밀하게 구현하여 디자인 및 구체화 모델링을 한다. 플라스틱 성형품을 모델링하고 성형품의 형상과 특성을 설계한다. 시각화된 아이디어 스케치에 소재, 질감, 작동원리, 양산방법에 대한 구체적인 방안 등을 표현하고 아이디어를 전개하여 플라스틱 제품 디자인 아이디어를 구체화한다.",12년 초과 ~ 14년 이하(전문대졸 정도),2년 초과 ~ 4년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,-,[1541]화학공학 기술자 및 연구원,[2321]화학공학 기술자 및 연구원,[C222]플라스틱제품 제조업,2022,-
플라스틱제품시험원,"플라스틱 제품을 제조하기 위하여 각종 원료를 분석하고, 플라스틱 제품의 재질과 규격 등을 시험·분석한다.","플라스틱 완제품의 견본을 채취하여 제품의 비중, 수분 흡수율, 성형수축률, 인장강도, 골국강도, 충격강도, 열 변형 온도 등의 물성을 각종 시험기구를 사용하여 시험·분석한다. 성형 완료된 제품의 외형적 규격을 자, 마이크로미터 등의 측정기기를 사용하여 제품규격과 비교하여 검사한다. 제품 생산능력 향상을 위하여 생산과정을 연구·분석한다.",12년 초과 ~ 14년 이하(전문대졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (관련없음) / 사물 (정밀작업),보통 작업,-,실내,"대기환경미흡
위험내재",-,-,-,[1542]화학공학 시험원,[2322]화학공학 시험원,[C222]플라스틱제품 제조업,2016,-
플라스틱제품연구원,플라스틱 원료와 각종 배합제를 이용해 새로운 합성물질을 연구하고 각종 플라스틱 제품의 제조공정을 연구·분석한다.,"규정된 물리적, 기계적, 내환경적 물성시험을 통한 플라스틱 제품의 비중, 수분 흡수율, 성형수축률, 인장강도, 골국강도, 충격강도, 열변형 온도 등의 시험자료를 분석·연구한다. 제품원료의 비교, 분석과 새로운 형태의 디자인을 통하여 새로운 제품을 개발한다.",16년 초과(대학원 이상),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,위험내재,-,플라스틱개발자,-,[1541]화학공학 기술자 및 연구원,[2321]화학공학 기술자 및 연구원,[C222]플라스틱제품 제조업,2016,-
플라스틱제품제조반장,각종 형태의 플라스틱제품을 제조하기 위하여 합성수지 원료를 혼합·압출·발포·조립·포장하는 데 종사하는 작업원의 활동을 감독·조정한다.,작업지시서를 확인하고 생산품목과 생산량에 따라 작업계획과 세부작업절차를 수립하고 작업절차에 따라 작업원에게 작업내용을 지시하고 작업배치를 한다. 작업장비와 원료를 점검하고 공급한다. 작업원의 작업상황을 관리·감독하고 기술적인 지원을 하며 안전위생교육을 통해 안전재해를 예방한다. 작업상황 및 내용을 기록하고 보고한다. 수시면담과 관찰을 통하여 작업원의 애로점 및 건의사항을 수렴·해결하고 문제점을 보완하기도 한다.,9년 초과 ~ 12년 이하(고졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (감독) / 사물 (제어조작),가벼운 작업,-,실내,소음·진동,-,"사출성형반장, 압출성형반장, 엠보싱반장, 파이프성형반장",-,[8522]플라스틱제품 생산기계 조작원,[8323]플라스틱제품 생산기 조작원,[C222]플라스틱제품 제조업,2016,-
플라스틱파쇄기조작원,"플라스틱 재료, 불량품, 재활용품, 사출작업 시 발생한 잔여물 등을 파쇄하기 위하여 플라스틱 파쇄기(破碎機, Crusher)를 조작·관리한다.","파쇄기의 스위치를 넣어 모터를 작동하고 파쇄기 안의 칼날을 회전시킨다. 파쇄기 상단의 호퍼(Hopper)에 파쇄할 플라스틱(플라스틱 재료, 불량품, 재활용품, 사출작업 시 발생한 잔여물 등)을 삽으로 퍼 넣는다. 작업 중 옷이나 팔, 다리 등이 파쇄기에 끌려 들어가지 않도록 주의하며, 비상시에는 비상정지를 한다. 파쇄할 플라스틱의 색상이 바뀔 경우 파쇄기를 분해하고 공기호스 및 스크레이퍼 등을 사용하여 파쇄기 안을 청소한다. 파쇄기의 칼날이 마모되면 교체를 하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (유지),보통 작업,웅크림,실내,대기환경미흡,-,-,-,[8522]플라스틱제품 생산기계 조작원,[8323]플라스틱제품 생산기 조작원,[C221]고무제품 제조업 / [C222]플라스틱제품 제조업,2016,-
플라스틱파이프가공원,파이프에 열을 가하여 녹인 후 일정한 틀에 넣어 파이프의 끝부분을 넓히는 기계를 조작·관리한다.,"작업지시서를 확인하고 가공할 파이프의 두께, 외경, 길이 등의 규격을 확인한다. 운반된 파이프를 가열기에 올려놓고 가열한다. 적당하게 가열된 파이프를 규격에 맞게 절단하고 금형에 밀어 넣어 끝부분을 넓힌다. 냉각수를 사용하여 파이프를 냉각하고 완성된 파이프를 규격에 맞게 절단하여 보관 장소로 운반한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (관련없음) / 사물 (수동조작),보통 작업,-,실내,"대기환경미흡
위험내재",-,-,-,[8522]플라스틱제품 생산기계 조작원,[8323]플라스틱제품 생산기 조작원,[C222]플라스틱제품 제조업,2016,-
플라스틱품질검사원,플라스틱 품질관리자의 일반적인 지시 및 감독을 받아 품질검사의 기초이론 및 기초적인 현장 실무지식을 사용하여 정해진 품질검사 업무를 수행하고 품질검사와 관련하여 문제가 발생했을 경우 감독자의 지시나 작업지시서에 따라 문제를 해결한다.,"플라스틱 압출제품 공정관리를 위하여 측정장비를 준비하고, 제품 형상 검사와 공정을 점검하고 검사결과를 보고한다. 성형품의 품질향상을 위하여 금형온도의 적정성 판단, 치수 검사 등 성적서를 기록한다. 중공·진공제품의 품질향상을 위하여 장비 선정, 성형조건 설정, 제품 검사, 작업공정을 점검하고 검사결과를 보고한다. 코팅 제품을 제조하기 위하여 지정된 검사 장비를 사용하여 검사하고 결과를 보고한다. 플라스틱제품의 물성·성분을 정성적·정량적으로 분석하기 위해 시약·기기·장비의 유지·관리, 소모품을 관리하고 관리대장 작성 등을 수행한다.",12년 초과 ~ 14년 이하(전문대졸 정도),1년 초과 ~ 2년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (정밀작업),가벼운 작업,-,실내,"대기환경미흡
위험내재",-,-,-,[1542]화학공학 시험원,[2322]화학공학 시험원,[C222]플라스틱제품 제조업,2022,-
플라스틱품질관리자,플라스틱 품질관리의 기본이론 및 현장 실무지식을 사용하여 주어진 권한 내에서 전반적인 품질관리 업무를 수행하고 품질검사 담당자에게 관련 지식을 전달하고 업무를 감독한다.,"플라스틱제품의 표준을 확인하여 검사한 후 성적서를 작성하고 분석 관리하며 성형품의 품질안정성을 확보한다. 플라스틱의 품질관리 기준 확인, 품질 분석, 사출성형품 검사, 통계적 품질관리 적용 등의 업무를 수행한다. 플라스틱 원부재료의 입고검사, 성형품 평가, 부적합 대책 요구, 통계적 품질관리를 통하여 성형품의 품질을 보증한다. 플라스틱제품의 품질을 관리하여 수준 이상으로 유지하기 위해 통계적 데이터 해석, 불량원인 분석, 품질개선기법 운영, 품질인증제도를 운영한다. 품질개선안을 도출하며, 개선계획을 수립하여 실행하고, 개선효과를 분석한다. 플라스틱의 물리화학생화학적 특성 품질규격과 성능 품질규격을 제정하고 품질규격 시험·평가방법을 제정하고 품질규격과 시험·평가방법을 관리한다. 부적합품처리 계획을 수립하고, 원인 분석을 토대로 처리방안을 결정하며 재발 방지대책을 수립한다.",14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (조정) / 사람 (말하기-신호) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,-,[0284]생산·품질 사무원,[3124]생산 및 품질 관리 사무원,[C]제조업 / [C222]플라스틱제품 제조업,2022,-
플라스틱품질보증사무원,플라스틱 품질관리 이론 및 현장 실무지식을 사용하여 주어진 권한 내에서 플라스틱 품질의 부적합 대책을 수립하는 등 전반적인 품질보증 업무를 수행한다.,"플라스틱제품과 플라스틱 성형품, 플라스틱 사출성형의 부적합 유형을 파악하여 부적합을 사전에 방지한다. 발생한 부적합 내용과 발생 원인을 파악하여 부적합 방지대책을 수립한다. 플라스틱 공정의 안정성을 확보하기 위해 품질관리 기법을 활용하여 중점관리항목 선정, 관리도 작성, 공정능력 평가, 품질데이터 분석 업무를 수행한다. 품질목표 달성을 위해 품질경영 체계를 구축하고, 문서화하여 품질경영 시스템을 운영한다. 고객이 요구하는 제품·기술서비스의 품질을 충족시키기 위해 업무 단계별 품질보증업무를 파악, 분석하여 프로세스를 정립, 운영하고 이에 대한 유효성을 평가한다. 플라스틱 생산 제품의 불량률을 최소화하기 위해 부적합품처리 계획을 수립하고, 원인 분석을 토대로 처리방안을 결정하며 재발 방지대책을 수립한다. 플라스틱 품질과 관련된 고객의 불만사항을 해소하기 위해 고객 불만사항 파악, 시정조치 및 예방조치 업무를 수행한다.",14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (조정) / 사람 (말하기-신호) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,"품질경영산업기사, 품질경영기사",[0284]생산·품질 사무원,[3124]생산 및 품질 관리 사무원,[C222]플라스틱제품 제조업,2022,-
플라스틱후공정관리자,"플라스틱 후공정에 대하여 제한된 권한 내에서 플라스틱 제품의 후가공 기술(융착, 증착, 인쇄, 코팅 등) 및 현장 실무지식을 사용하여 전반적인 후공정관리 업무를 수행한다.","고객의 압출제품의 가치 향상을 위해 성형품 도장, 성형품 인쇄, 성형품 표면가공, 후가공 검사를 수행한다. 사출 성형품의 외관품질향상을 위해 융착, 인쇄, 도장 등의 작업을 수행한다. 플라스틱 성형품의 외관품질향상을 위해중공·진공 성형품의 외관에 인쇄 또는 도장, 검사를 하고 인쇄공정, 도장공정, 도금공정 등 관리업무를 수행한다. 제품설계에 적합한 재료를 바탕으로 목표한 플라스틱제품 생산을 위하여 코팅장비 선정, 코팅조건 설계, 코팅물성 평가, 코팅공정 표준을 작성한다. 플라스틱 코팅 제품의 품질과 생산성을 높이고 운전조건과 설비를 합리화하기 위하여 공정개선 계획을 수립하고 공정 데이터 분석, 공정 개선안 적용, 공정 자동화를 실행하고 개선의 효과 분석을 수행한다.",12년 초과 ~ 14년 이하(전문대졸 정도),4년 초과 ~ 10년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (정밀작업),가벼운 작업,-,실내,"대기환경미흡
위험내재
소음·진동",-,-,-,[8522]플라스틱제품 생산기계 조작원,[8323]플라스틱제품 생산기 조작원,[C222]플라스틱제품 제조업,2022,-
플라스틱후공정작업원,"플라스틱 공정관리자의 구체적인 지시 및 감독하에 플라스틱 제품의 후가공 기술(융착, 증착, 인쇄, 코팅 등)을 활용하여 작업지시서에 따른 절차화된 작업조건설정을 시행하여 일상적인 후공정 작업을 수행한다.","플라스틱 성형품 도장, 성형품 인쇄, 성형품 표면가공, 후가공 검사를 수행한다. 플라스틱 사출 성형품의 외관품질 향상을 위해 융착, 인쇄, 도장 등의 작업을 수행한다. 중공·진공 성형품의 외관에 인쇄 또는 도장을 하고 검사를 수행한다. 원재료배합, 코팅작업, 건조경화, 후가공을 통하여 제품을 만들어 내는 업무를 한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,-,실내,"대기환경미흡
위험내재
소음·진동",-,-,-,[8522]플라스틱제품 생산기계 조작원,[8323]플라스틱제품 생산기 조작원,[C222]플라스틱제품 제조업,2022,-
플라이어수리원,플라이어(Flyer)를 깨끗이 닦고 분해하여 이상이 있는 부품을 고치거나 교환하고 재조립한다.,"더럽고, 손상되고, 녹이 슨 플라이어를 수집하여 작업대로 옮긴다. 오일이 묻은 솔을 사용하여 플라이어의 먼지 및 녹을 깨끗이 닦아낸다. 렌치로 플라이어의 와이어 암을 제거하거나 프레스 아래 허브(Hub)를 놓고 클램프를 여는 페달을 밟는다. 새로운 와이어를 허브 속에 끼워 넣고 렌치나 프레스를 사용하여 조인다. 수리한 플라이어의 번호와 형태를 기록한다. 플라이어를 프레스 아래 설치하여 페달을 밟아 와이어 암을 구부리기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,-,실내,위험내재,-,-,"기계정비기능사, 기계정비산업기사",[8111]공업기계 설치·정비원,[7531]공업기계 설치 및 정비원,[C131]방적 및 가공사 제조업,2015,-
플라이트마스터,"항공화물의 적재 및 하역업무를 총괄하고, 관련 종사자들의 작업을 감독한다.","탑재계획표를 통해 적재 및 하역할 화물을 확인한다. 화물의 수량 및 번호를 확인하여 화물의 적재 및 하역작업을 지시한다. 여객기 탑승자의 목록과 탑재된 수하물번호를 비교하고, 탑승하지 않은 승객의 수하물을 하역하도록 지시한다. 관련 종사자들의 업무를 통제·감독한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (조정) / 사람 (감독) / 사물 (관련없음),가벼운 작업,-,실내·외,-,,,,[0282]운송 사무원,[3126]운송 사무원,[H511]항공 여객 운송업 / [H512]항공 화물 운송업,2013,
플라즈마영상패널격벽형성원,PDP(Plasma Display Panel)의 상판과 하판사이의 방전공간 확보를 목적으로 RGB(red green blue) 형광체가 섞이지 않도록 하는 격벽(칸막이)을 형성한다.,"분진에 대비해 방진복 등의 방진대비 장구를 반드시 착용하고 작업장에 입장한다. 격벽페스트, 식각용 파우더를 핵심재료로 해 고압의 샌드파우더를 이용해 물리적으로 식각하는 샌드블라스터장비를 조작한다. 격벽재를 코팅하고 건조시킨 후 감광제를 도포(DPR Lamination)한다. 이후 노광, 현상, 식각, 박리, 소성 공정 등의 오랜 시간을 거치면서 격벽을 형성한다. 이러한 격벽형성과정은 PDP 제조공정상 가장 복잡하고 장시간이 소요된다. 격벽공정이 완료가 되면 형광체를 도포하기 위한 공정으로 이동시킨다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (관련없음) / 사물 (정밀작업),보통 작업,손사용,실내,"위험내재
소음·진동","PDP격벽형성원, 플라스마표시장치패널격벽형성원, 피디피격벽형성원",-,"화학분석기능사, 전기기능사",[8352]전자 부품·제품 생산기계 조작원,[8632]전자 부품 및 제품 제조 기계 조작원,[C262]전자부품 제조업,2014,TV생산 중단으로 직업이 소멸됨
플라즈마영상패널버스전극형성원,ITO(Indium Tin Oxide)전극이 형성된 PDP(Plasma Display Panel)상판에 감광성 은(Ag) 페이스트(paste)를 사용해 BUS전극을 형성한다.,"전기전도도가 좋은 은(Ag) 분말을 용제와 바인더에 혼합하여 페이스트(paste : 건전지나 습식 전해 콘덴서에 있어서 전해액의 취급을 용이하게 하기 위해 녹말 등에 섞어서 만든 풀모양의 물질) 형태로 만든다. BUS전극을 형성하기 위하여 감광성 은(Ag) 페이스트를 재료로 페이스트 인쇄를 하기 위한 준비를 한다. 인쇄기를 조작하여 먼저 흑색 페이스트를 인쇄하고 건조기로 건조한 다음, 인쇄기를 조작하여 은(Ag) 페이스트를 인쇄하고 다시 건조한다. 노광기를 조작하여 노광작업을 하고 소성로를 작동하여 소성한다. 도포막을 건조시켜 용제를 증발시키며, 건조막 상태에서 포토리소그래피 공정을 이용해 원하는 전극 형상으로 식각한다. 고열로 소성하여 바인더를 태우고 막을 치밀하게 고착시킨다. BUS전극이 완료되면 블랙스트라이프(B/S) 형성을 위한 공정으로 이동시킨다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (관련없음) / 사물 (투입-인출),보통 작업,손사용,실내,"위험내재
소음·진동","PDP버스전극형성원, 플라스마표시장치패널버스전극형성원, 피디피버스전극형성원",-,"화학분석기능사, 전기기능사",[8352]전자 부품·제품 생산기계 조작원,[8632]전자 부품 및 제품 제조 기계 조작원,[C262]전자부품 제조업,2014,TV생산 중단으로 직업이 소멸됨
플라즈마영상패널스퍼터장비조작원,투명한 PDP(Plasma Display Panel)패널 상판 글라스에 스퍼터링(Sputtering) 장비를 이용해 투명전극(ITO : Indium Tin Oxide)을 형성하는 공정을 수행한다.,"세정을 마친 상판용 투명글라스(보통 고왜점 글라스, high strain glass)를 ITO 코팅시키기 위해 이동시킨다. 스퍼터장비의 컴퓨터를 조작하여 기판을 예열하고 스퍼터링을 시작한다. 방전전극으로 사용되는 투명전극(ITO)를 생성하기 위하여 투명전도층인 인듐(Sn), 주석(Sn) 산화물을 스퍼터링법으로 코팅을 한다. 연속적으로 글라스를 통과시키거나(인라인방식) 각각의 챔버에 글라스를 이송하여 독립적으로 공정을 진행한다(클러스터 방식). 감광물질인 DFR(Dry Film Photoresist)을 마스크로 이용해 산으로 화학적 식각을 한 후 노광, 현상, 에칭, 박리, 검사 등으로 ITO 패터닝(Patterning) 과정을 거친다. ITO 전극이 형성되면 BUS 전극의 형성을 위해 다음 공정으로 이동시킨다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (관련없음) / 사물 (정밀작업),보통 작업,손사용,실내,"위험내재
소음·진동","PDP스퍼터장비조작원, 플라스마표시장치패널스퍼터장비조작원, 피디피스퍼터장비조작원",-,"화학분석기능사, 전기기능사",[8352]전자 부품·제품 생산기계 조작원,[8632]전자 부품 및 제품 제조 기계 조작원,[C262]전자부품 제조업,2014,TV생산 중단으로 직업이 소멸됨
플라즈마영상패널실링원,"완성이 된 PDP상판과 하판을 결합해 독립된 패널의 형태로 만들기 위한 합착, 배기 및 가스주입 공정을 수행한다.","각 공정를 통해 완성이 된 PDP의 상판과 하판을 이동시킨다. PDP의 상하판을 접합하기 위하여 조정용 매스크(Align Mask)를 이용하고 비전카메라(Vision Camera)를 보며 정확히 일치시킨 후 클립으로 상하판 패널을 동시에 고정시킨다. 하판패널의 배기홀에 배기관을 고정시켜 봉착, 배기 공정으로 이동시킨다. 봉착공정에서는 내부의 불순물이나 가스에 열을 가하고 진공펌프로 흡입하여 제거한다. 카트에 적재된 PDP 패널이 연속적으로 가열로 내부를 이동하며 연속적 봉착, 배기 공정을 유지하도록 한다. PDP 방전을 위해 약 500도의 온도에서 Ne, Xe, He 등의 PDP방전가스를 주입한다. 가스의 주입완료 후 배기관을 비우고 토치로 가열하여 밀봉한다. 일정 시간 경과 후 에이징(Aging)과 점등 검사를 위한 공정으로 이동시킨다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (관련없음) / 사물 (정밀작업),보통 작업,손사용,실내,"위험내재
소음·진동","PDP실링원, 플라스마표시장치패널실링원, 피디피실링원",-,"화학분석기능사, 전기기능사",[8360]전기·전자 부품·제품 조립원,[8640]전기·전자 부품 및 제품 조립원,[C262]전자부품 제조업,2014,TV생산 중단으로 직업이 소멸됨
플라즈마영상패널어드레스전극형성원,PDP(Plasma Display Panel) 하판에 방전 선택용 어드레스 전극을 인쇄 방식으로 형성하기 위한 공정을 수행한다.,투명전극(ITO) 막이 없이 바로 어드레스 전극을 형성하도록 글라스를 이동시킨다. 라미네이팅 코팅 장비에 글라스를 투입하고 컴퓨터를 조작하여 감광성 은(Ag)을 인쇄한 다음 건조한다. 노광기에 건조가 완료된 글라스를 투입하고 컴퓨터를 조작하여 노광한다. 노광이 완료된 글라스를 현상하고 소성하여 어드레스 전극을 생성한다. 유전층을 인쇄하기 위한 다음 공정으로 이동시킨다.,9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (관련없음) / 사물 (제어조작),보통 작업,손사용,실내,"위험내재
소음·진동","PDP어드레스전극형성원, 플라스마표시장치패널어드레스전극형성원, 피디피어드레스전극형성원",-,"화학분석기능사, 전기기능사",[8352]전자 부품·제품 생산기계 조작원,[8632]전자 부품 및 제품 제조 기계 조작원,[C262]전자부품 제조업,2014,TV생산 중단으로 직업이 소멸됨
플라즈마영상패널유전체생성원,"어드레스 전극이 형성된 PDP(Plasma Display Panel) 하판에 유전체를 형성하기 위하여 인쇄, 건조, 소성을 반복 수행한다.","어드레스 전극이 형성된 글라스에 유전층을 형성하기 위해 이동시킨다. 기법에 따라 인쇄 페이스트, 코터 페이스트를 인쇄기나 코터기에 각각 투입을 한다. 컴퓨터를 조작하여 인쇄를 시작한다. 인쇄나 코팅이 된 글라스 페이스트를 건조장비로 건조한 다음 소성로를 작동하여 소성한다. 인쇄(또는 코터)-건조-소성을 하거나 반복하여 PDP 하판 유전체를 생성한다. 생성이 된 유전체는 어드레스 전극의 절연층 역할과 하판의 벽전하를 쌓는 역할을 동시에 하므로 이물과 기포가 없고 표면상태가 양호한지 확인한다. 격벽 형성을 위한 다음 공정으로 글라스를 이동시킨다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (관련없음) / 사물 (투입-인출),보통 작업,손사용,실내,"위험내재
소음·진동","PDP유전체생성원, 플라스마표시장치패널유전체생성원, 피디피유전체생성원",-,"화학분석기능사, 전기기능사",[8352]전자 부품·제품 생산기계 조작원,[8632]전자 부품 및 제품 제조 기계 조작원,[C262]전자부품 제조업,2014,TV생산 중단으로 직업이 소멸됨
플라즈마영상패널유전층보호막형성원,전자빔 진공증착법을 이용해 PDP(Plasma Display Panel)의 보호막으로 사용되는 MgO(Magnesium oxide)막을 형성하는 공정을 수행한다.,전 공정에서 투명유전층이 형성된 후 MgO(Magnesium oxide) 보호막을 형성시키기 위해 이동시킨다. MgO 보호막을 코팅하기 위해서는 주로 전자빔 진공증착법(E-beam Evaporation)을 이용한다. MgO 소스를 핵심재료로 하여 전자빔 증착장비를 작동시킨다. 기판을 예열한 후 MgO 소스의 표면을 가속 전자로 가열시킨 후 기판을 냉각해 증발시킨다. 이때 보호층 막이 표면 절연성이 높고 안정되도록 두께 균일도를 제어한다. 증착이 된 MgO 막은 수분을 흡수하는 성질이 있어 가능한 하판과 바로 조립을 하도록 다음 공정으로 빠르게 이동시킨다. 클린룸에서 방치를 하는 경우에는 습기가 제거된 환경에서 보관을 해야 한다.,9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (관련없음) / 사물 (제어조작),보통 작업,손사용,실내,소음·진동,"PDP유전층보호막형성원, 플라스마표시장치패널유전층보호막형성원, 피디피유전층보호막형성원",-,"화학분석기능사, 전기기능사",[8352]전자 부품·제품 생산기계 조작원,[8632]전자 부품 및 제품 제조 기계 조작원,[C262]전자부품 제조업,2014,TV생산 중단으로 직업이 소멸됨
