직무명,직무개요,수행직무,정규교육,숙련기간,직무기능,작업강도,육체활동,작업장소,작업환경,유사명칭,관련직업,자격/면허,고용직업분류,표준직업분류,표준산업분류,조사연도,비고
시스템소프트웨어엔지니어,"컴퓨터시스템의 동작, 제어 및 관리와 관련된 시스템소프트웨어를 개발한다.","유닉스(Unix), 리눅스(Linux), 윈도우(Windows) 등과 같은 컴퓨터시스템의 운영체계를 설계하고 개발한다. FORTRAN, C, C++, JAVA 등과 같은 컴퓨터프로그램 언어의 컴파일러(Compiler:고급언어로 쓰인 프로그램을 그와 의미적으로 동등하며 컴퓨터에서 즉시 실행될 수 있는 형태의 목적프로그램으로 바꾸어주는 번역프로그램)를 설계하고 개발한다. 응용소프트웨어를 개발하기 위한 델파이(Delphi), 파워빌더(PowerBuilder) 등과 같은 개발용도구(TOOL)를 설계하고 개발한다. 네트워크시스템에서 운영되는 네트워크프로토콜 처리에 관련된 소프트웨어를 설계하고 개발한다. 정보보호에 필요한 방화벽, 인증, 인가 관련 소프트웨어를 설계하고 개발한다. 각종 산업용 제어시스템에서 운영되는 산업설비의 제어, 모니터링 및 관리용 유틸리티소프트웨어를 설계하고 개발한다. 컴퓨터시스템의 각종 주변장치의 제어 및 인터페이스에 관련된 소프트웨어를 설계하고 개발한다. 컴퓨터시스템에서 운용되는 각종 유틸리티소프트웨어를 설계하고 개발한다. 운영체계를 해당 컴퓨터 하드웨어시스템에 이식(Potting)시키고 기능과 성능을 종합적으로 평가한다. 개발된 시스템소프트웨어에 대한 단계별 과정을 기록하고, 사용자의 교육과 기술자문에 응한다. 지속적으로 컴퓨터의 하드웨어 및 소프트웨어에 대한 새로운 기술을 연구한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (제어조작),아주 가벼운 작업,-,실내,-,"시스템소프트웨어개발자, 시스템프로그래머","펌웨어프로그래머, 임베디드프로그래머","정보처리기사, 전자계산기조직응용기사",[1331]시스템 소프트웨어 개발자,[2222]시스템 소프트웨어 개발자,[J582]소프트웨어 개발 및 공급업,2014,-
시약원,선광·선탄기에서 광물을 분리하기 위하여 사용되는 시약을 조제한다.,"광물의 종류, 특성에 따라 사용할 시약을 결정하거나 작업표준을 확인한다. 작업표준이나 실험에 얻어진 표준에 따라 천칭, 저울, 탱크 등의 측정기구를 사용하여 시약조제에 사용되는 약품, 재료, 물 등의 무게 및 부피를 측정한다. 측정된 재료를 혼합하기 위하여 혼합탱크에 넣고 일정 시간 교반기를 가동시키거나 기타 혼합장치를 사용한다. 기포제, 포집제, 맥석통제제, 억제제, 촉진제, 중액 등으로 조제된 시약을 피펫으로 견본을 채취하여 규정농도 유지 여부를 검사한다. 혼합·조제된 시약을 펌프를 가동하여 선광·선탄기로 이송한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (관련없음) / 사물 (수동조작),가벼운 작업,-,실내,대기환경미흡,시약조제원,중액제조원,-,[8512]화학물 가공장치 조작원,[8312]화학물 가공 장치 조작원,[B051]석탄 광업 / [B061]철 광업 / [B062]비철금속 광업,2016,-
시유기조작원,성형된 기물에 유약을 도포하기 위하여 자동 시유기를 운전·조작한다.,"작업지시서에 따라 시유(유리 성분이 많은 흙과 이를 쉽게 녹여주는 융제, 색깔을 내는 발색제 등을 물에 섞은 혼합물 속에 자기를 담그고 표면에 고르게 입혀지도록 하는 과정)할 성형물의 종류, 형태, 색, 수량을 확인한다. 수량 및 색에 따라 유약의 양을 계량하여 시유기의 혼합탱크에 투입한다. 시유기의 혼합탱크를 가동하여 유약이 균일하게 혼합되도록 한 후 시유기의 호퍼(Hopper:분립체의 저장 및 공급장치)에 저장한다. 시유기의 분무장치나 이송컨베이어의 작동상태를 점검한다. 성형물에 따라 시유기의 분사량과 압력을 적정하게 조절한다. 컨베이어에 부착된 시유대를 가동하여 이동하고 시유대에 성형품을 하나씩 올려놓는다. 시유기를 작동하여 시유한다. 성형품에 유약이 시유되고 건조되는 과정을 주시하며 균일하게 시유가 되는지 육안으로 관찰한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,대기환경미흡,-,-,-,[8262]점토제품 생산기계 조작원,[8432]점토제품 생산기 조작원,"[C232]내화, 비내화 요업제품 제조업",2015,-
시인,자신의 생각과 느낌을 함축적인 시어로 표현한다.,"자연, 인생 등 여러 현상을 작가의 주관적이고 독특한 시각으로 관찰하여 시적 어구로 기록하여 전달한다. 각 신문사, 출판사, 문예지, 문학상, 인터넷을 통해 등단한다. 각종 문예지에 기고하거나 창작시집을 발간한다. 시 낭송회에 참석하기도 한다. 저술물에 대한 인세, 원고료, 저작권료를 계약한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,-,실내,-,-,산문가,-,[4111]작가,[2811]작가,[R901]창작 및 예술관련 서비스업,2012,-
시장,"시의 대표이며 최고책임자로서 시에 관한 소관업무를 총괄 관장하고, 소속 공무원을 지휘·감독한다.","기초자치단체 및 광역자치단체인 지방자치단체의 장 또는 제주특별자치도의 행정시장으로서 행정사무를 총괄한다. 시의 공무원에 대한 임면, 교육훈련, 복무, 징계 등에 관한 사항을 처리할 수 있는 권한을 행사한다. 주민의 일상생활과 관계되는 고유사무 및 중앙행정기관으로부터 위탁받은 위임사무를 수행한다. 주민을 대표하는 대표기관으로서 그 지역의 중요한 일을 결정한다.",14년 초과 ~ 16년 이하(대졸 정도),10년 초과,자료 (조정) / 사람 (협의) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,,구청장,,[0111]의회의원·고위공무원 및 공공단체임원,[1110]의회 의원·고위 공무원 및 공공단체 임원,[O841]입법 및 일반 정부 행정,2021,-
시장위험관리사무원,"국내외 주식, 선물옵션, 채권, 자금, 외환시장 등에서 예상변화율과 시장가격이 기대했던 방향과 반대로 움직일 경우 손실이 발생할 수 있는데 이와 같은 시장위험을 분석·통제하여 관리하는 업무를 수행한다.","한국은행 및 각 경제연구소발간 경제동향, 경제지표, 환율동향예측자료를 참고하여 금융시장 동향을 분석한다. 주식, 선물옵션, 채권, 자금, 외환시장 등에서 시시각각 변화하는 시장위험을 자산운용부서에 대한 모니터링을 통해 인식한다. 리스크모니터링원(금융)으로부터 영업행위 과정에서 발생가능한 각종 위험을 보고받기도 한다. 재무관리이론에 따라 예측되는 위험의 종류를 유형별로 구분한다. 위험요인에 대한 우선순위를 설정한다. 선정된 위험에 대하여 영향을 미치는 변수의 동향, 이자율, 환율의 변화방향, 물가상승률, 기타 경제지표에 대한 정보를 수집·분석하여 장기적인 회사 재무위험 영향을 평가한다. 시장정보 및 회사의 재무상태를 바탕으로 단기(3개월 이내), 중기(1년 이내), 장기(1년 이상)의 재무위험관리정책을 수립한다. 시장의 지표가 중요한 변화를 보일 때 즉시 기존의 위험관리정책에 대하여 재검토한다. 시장위험(손실발생가능상황)이 인식되면 위험측정을 통해 손실발생정도를 예측하고 전체적인 위험평가 및 분석을 수행한다. 현금보유고를 파악하여 자금수지예상계획에 의해 추정된 미래시점별 현금보유액과 회사경영특성을 반영하여 각 시점별 적정현금보유수준을 결정한다. 적정현금보유액의 과부족이 발생할 경우 이를 해결하기 위한 방안을 수립한다. 환차손리스크를 관리하고 부채비율을 관리한다. 파생상품의 계약내용과 관련 위험을 분석하여 대비책을 수립한다. 감독기관(금융감독원)의 규정과 영업용순자본비율(영업용순자본을 총위험으로 나눠 백분율로 표시)을 감안하여 회사의 위험자본을 부서별, 상품별로 배분한 후 이의 적정운용을 통제한다. 금융상품 신상품의 승인을 위해서 혹은 당사가 판매하는 금융상품에 대하여 위험관리를 수행한다. 리스크매니지먼트시스템 및 현재가치의 계산 또는 위험분석을 할 수 있는 애플리케이션프로그램을 활용한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (감독) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,시장리스크관리사무원,금융상품의 위험관리를 전담하는 경우 금융상품위험관리원,-,[0321]은행 사무원,[3203]은행 사무원,[K641]은행 및 저축기관 / [K649]기타 금융업 / [K661]금융 지원 서비스업,2013,-
시장조사분석가,"마케팅계획 수립 등을 위해 시장규모, 미래현황, 유통채널, 소비자, 경쟁업체 등에 관한 조사를 수행하고 분석·평가한다.","해당 기업의 마케팅팀과 미팅을 통해 신제품 개발, 디자인, 수요예측, 시장점유율, 제품관리, 광고효과 등 시장전략 수립에 대한 내용을 청취하여 전략수립을 위한 시장조사 방식을 협의한다. 정량적인 데이터를 사용하여 정성적인 분석을 한다. 정량분석을 위한 조사계획(조사대상, 조사범위, 조사숫자, 조사방법 등)을 수립한다. 전화설문, 면대면 인터뷰, 심층토론(Focus Group Interview), 문서설문, 인터넷 설문 등을 통해 자료를 수집한다. 설문조사에서 수집된 내용과 자료를 코딩하여 전산처리할 수 있도록 지시한다. 조사된 내용과 자료를 통계분석프로그램을 사용하여 분석하고 보고서를 작성한다. 작성된 보고서를 토대로 해당 기업에 조사내용을 발표(프레전테이션)한다. 다음단계의 시장조사계획을 수립한다.",16년 초과(대학원 이상),4년 초과 ~ 10년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,"시장조사전문가, 시장분석연구원",,"사회조사분석사(1급, 2급)",[0242]조사 전문가,[2734]조사 전문가,[M714]시장조사 및 여론조사업,2021,-
시장조사현장관리자,"센서스, 여론조사, 시장조사, 좌담회에서 피면접자의 선정 등에 있어 필드조사가 오류 없이 진행될 수 있도록 설문조사원을 관리·감독한다.","센서스, 여론조사, 시장조사, 정성조사에서 조사연구원의 지도에 따라 피면접자 혹은 집단의 세부적인 선정을 한다. 조사대상 집단 혹은 대상자 표본틀을 유지하기 위해서 설문조사원을 교육하고 지도·감독한다. 설문조사의 경우 설문대상자의 표본적절성 여부, 조사내용 정확성 여부를 확인한다. 설문조사한 내용을 취합하여 검증사무원에게 검토하고 검증하도록 한다. 부정확할 경우 재조사 실시를 지시한다. 여론조사분석원, 시장조사분석원, 센서스담당자로부터 지시 받은 표본틀 유지상황을 수시로 점검하여 보고한다. 조사가 끝난 후 부호화(코딩)담당자에게 설문지의 부호화를 지시하고, 자료입력원에게 부호화된 자료를 컴퓨터에 입력하도록 한다. 좌담회의 경우, 정성조사분석가로부터 피좌담회 참석요구자들의 성별, 연령, 직업 등의 사항을 전달받아 적합한 대상자를 선정한다. 좌담회에 참석한 사람들의 대화내용을 속기사에게 기록하여 일반문장으로 만들어서 정성조사분석가(정성조사연구원)에게 제출하도록 한다. 참석자들의 대화내용을 녹음하거나 비디오에 담기도 한다.",12년 초과 ~ 14년 이하(전문대졸 정도),2년 초과 ~ 4년 이하,자료 (수집) / 사람 (감독) / 사물 (관련없음),가벼운 작업,-,실내,-,"면접원슈퍼바이저, 면접원감독원, 시장조사필드매니저","시장조사원, 여론조사슈퍼바이저, 사회조사슈퍼바이저, 통계조사슈퍼바이저, 조사감독자",,[0293]통계 사무원,[3910]통계 관련 사무원,[M714]시장조사 및 여론조사업,2021,-
시청률조사원,텔레비전 프로그램의 시청률을 조사한다.,"특정 텔레비전 프로그램의 시청률을 조사하기 위해 일정 수의 가정을 표본으로 산정하여 입력기와 특별한 리모콘을 설치하고 사용방법을 설명한다. 리모콘의 작동으로 가구별 시청자, 시청시간 및 프로그램 등의 정보가 입력기에 기록되고 자료가 심야시간에 전화선을 통하여 주컴퓨터에 입력되면 결과처리 프로그램을 작동하여 출력한다. 결과물을 광고회사 담당자나 방송사의 관계자 등에게 전달한다.",14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (관련없음) / 사물 (관련없음),가벼운 작업,-,실내,-,,,,[0293]통계 사무원,[3910]통계 관련 사무원,[M714]시장조사 및 여론조사업,2021,-
시추기술자,지하자원 부존위치와 형태를 파악하고 그라우팅이나 지하수개발을 위하여 지층의 지질학적 특성을 분석하기 위한 시추를 계획하고 지휘한다.,"지하자원 탐사기술자로부터 시추위치와 시추심도를 통보받거나 결정한다. 암석의 강도, 지층의 구조 등에 따라 광산시추 프로그램, 소요장비 및 자재, 인원, 공사비 등을 결정하여 시추 계획을 작성한다. 이수의 점성과 혼합할 약품의 종류 또는 비율을 결정한다. 시추가 진행되는 동안 시추공이 휘는 것을 방지하기 위하여 트로파리(Tropari), 파자리(Pazary) 등의 공곡(空曲)측정기를 사용하여 공곡을 측정하고 수정한다. 채취된 암추(Core)의 상태를 검사한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (정밀작업),힘든 작업,-,실내,"대기환경미흡
위험내재",,,"광산보안기사, 광산보안산업기사, 자원관리기술사",[1551]가스·에너지공학 기술자 및 연구원,[2372]가스·에너지 기술자 및 연구원,[B051]석탄 광업 / [B052]원유 및 천연가스 채굴업 / [B080]광업 지원 서비스업,2022,
시추보조원,지하에 부존하는 유용광물의 위치와 형태를 조사하기 위하여 시추기 및 그 부속장치를 설치하고 조작하여 시료(Core)를 채취하는 시추기사를 보조한다.,시추기사의 지시에 따라 시추장소를 정리한다. 시추기 및 그 부속장치의 설치를 보조한다. 급수용 펌프를 조작한다. 흙물침전약품을 혼합하여 탱크에 보충한다. 로드(Rod)·케이싱(Casing)·코어튜브(Core Tube)·비트(Bit)·호스 등의 장비를 시공현장까지 운반·점검하여 연결한다. 채취된 시료에 시추지점과 심도를 표시하고 심도 순서에 따라 시료상자(Core Box)에 보관한다. 기계에 기름칠하고 시추장비를 수선하는 일을 보조한다.,6년 초과 ~ 9년 이하(중졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (관련없음) / 사물 (제어조작),힘든 작업,"웅크림
손사용",실외,"대기환경미흡
위험내재
다습
소음·진동","시추기조작보조원, 시추장비조작보조원, 시추용천공기조작보조원, 보링기조작보조원, 보링기운전보조원, 시추보조기사","하는 일과 장비에 따라 회전식천공기조작보조원, 케이블식천공기조작보조원, 지하수개발시추보조원, 지하수시추보조원","시추기능사, 천공기운전기능사",[7040]건설·채굴 기계 운전원,[8750]건설 및 채굴기계 운전원,[B051]석탄 광업 / [B061]철 광업 / [F412]토목 건설업,2022,
시추원,"구조물 기초설계나 지하의 지질적인 특성, 암석의 성질·강도·유형 등의 분석을 위한 지하물질 표본 채취작업을 한다.","시추작업 위치로 선정된 구역 내에 잔존하는 잡석 등을 제거한다. 시추기·펌프 등의 배치 및 위험물 취급장소·폐수처리장소 등을 지정한다. 파이프 또는 앵글로 철탑을 조립하고, 시공각도에 맞추어 철탑하부에 시추기를 설치한다. 용수확보지역으로부터 시추공사 시공위치까지 배관 후 양수기를 설치한다. 흙물보관탱크 및 침전탱크를 시추기 옆에 설치한다. 양수용 펌프를 가동시킨다. 흙물을 혼합시킨다. 시추기에 코어튜브(Core Tube)·비트(Bit)·슈(Shoe)·호스 등을 수동공구를 사용하여 연결한다. 시추기를 가동하고 지층에 따라 비트의 회전수·압력·순환 이수량을 결정하고 굴착한다. 일정 깊이까지 굴착시킨 후, 채취된 코어를 인양하기 위하여 철관(Pipe) 상부에 와이어로프로 연결하고 철관을 뽑아낸다. 지층의 붕괴를 방지하기 위하여 케이싱을 보링기 입구에 삽입한다. 암추를 회수하여 코어상자(Core Box)에 담아 보관한다. 침전탱크에서 침전시킨 찌꺼기를 채취하여 비닐봉지에 보관한다. 시추기 및 부속장치를 철수하여 기름칠하고 손상하거나 낡은 부품은 정비한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),힘든 작업,"웅크림
손사용",실외,"대기환경미흡
위험내재
다습
소음·진동","시추기조작원, 시추장비조작원, 시추용천공기조작원, 보링기조작원, 보링기운전원, 보링원, 보링공, 시추기사","하는 일과 장비에 따라 회전식천공기조작원, 케이블식천공기조작원, 지하수개발시추원, 지하수시추원","시추기능사, 천공기운전기능사",[7040]건설·채굴 기계 운전원,[8750]건설 및 채굴기계 운전원,[B051]석탄 광업 / [B061]철 광업 / [F412]토목 건설업,2022,
시추작업반장,"구조물의 기초설계나 지하의 지질적인 특성, 암석의 성질·강도·유형 등의 분석을 위한 지하물질 표본을 채취하는 시추 작업을 관리하며, 시추기사 및 시추보조원의 활동을 감독·조정한다.","각 시추원에게 지질기사의 지시를 전달하고 굴착심도별 대수층 발달을 기록·유지한다. 작업현장에서 채취된 시료(Core:시험, 검사, 분석 따위에 쓰는 물질이나 생물)를 심도 순서대로 시료상자(Core Box)에 정리한다. 현장작업조건에 맞는 안전조치 및 굴진속도 조절, 시추공벽보강 등 시추현장 전반을 총괄 지휘한다.",9년 초과 ~ 12년 이하(고졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (감독) / 사물 (수동조작),힘든 작업,-,실외,"위험내재
소음·진동","시추반장, 작업반장",,"시추기능사, 천공기운전기능사",[7040]건설·채굴 기계 운전원,[8750]건설 및 채굴기계 운전원,[B051]석탄 광업 / [B061]철 광업 / [F412]토목 건설업,2022,
시트방수공,"터널, 지하구조물, 건축구조물, 수처리시설물 등에 물이 스며드는 것을 방지하기 위하여 방수시트를 부착한다.","방수 시공면을 검사하여 돌출된 철사나 철근, 파이프 등을 망치나 정으로 두들겨서 매끈하게 한다. 시공면에 생긴 공극을 모르타르로 메운다. 표면 정리가 끝난 표면에 부직포를 대고 그 위에 패킹을 붙인 후 타정공구로 못을 박는다. 하부 배수 유공관 설치 시 토사입자의 유입을 방지하기 위하여 측면 부직포와 하부에 부설한 부직포로 완전히 감싼다. 방수시트를 씌우고 접합부분은 자동접합기로 열융착시킨다. 손상된 부분은 방수시트를 덧대어 열융착한다. 접합부분을 에어테스터(Air-tester:압축공기에 의해 빈 캔의 누설시험에 사용하는 기계)를 이용해 봉합하고 시험한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (수동조작),보통 작업,"균형감각
웅크림",실내·외,"위험내재
다습","시트방수원, 방수시트부착원",,방수기능사,[7022]방수공,[7832]방수공,[F424]실내건축 및 건축마무리 공사업,2014,
시티비전유지보수원,시티비전의 수리 및 유지 보수를 담당한다.,시티비전에 대한 정기점검을 실시하고 결함 발생 시 장해 요인을 수리한다. 폭우와 낙뢰 등으로 인한 피해사항이 많으므로 폭우와 낙뢰 발생 시 자주 피해요인을 검사한다. 시티비전은 셀로 구성되어 셀로 인한 고장 요인이 많으므로 셀의 고장 유무를 수시로 검사한다. 정기적으로 광고 표출현황을 사진기로 촬영하여 보고서로 제출한다.,9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (유지),힘든 작업,균형감각,실외,"대기환경미흡
위험내재",-,-,-,[8329]기타 전기·전자 기기 설치·수리원,[7619]기타 전기·전자기기 설치 및 수리원,[C340]산업용 기계 및 장비 수리업,2014,-
시험비행조종사,"항공기의 감항성(Airworthiness:비행에 적합한 항공기의 안전성 및 신뢰성)을 확인하기 위하여 새로 개발된 항공기, 실험용 항공기, 정비된 항공기를 조종하며 시험·평가한다.","조종석에 앉아 연료량 및 각종 계기판을 살피고 조종간이 잘 움직이는지 체크한다. 엔진을 시동시켜 가열하고 여러 단계의 속도에서 나는 엔진소리를 듣고 고장을 찾아내기 위하여 계기를 관찰한다. 조종간, 제동기 및 완충기를 테스트하기 위하여 서서히 활주시킨다. 무선통신을 통해 관제탑의 이륙지시를 받고 브레이크를 풀어준 후, 비행기를 이륙하기 위하여 트로틀 및 기타 조종장치를 작동시킨다. 이륙 후 비행기를 실제속도, 강하, 활동, 회전, 활주와 같은 방향조정을 통하여 안전성·조종특성 및 공기역학상의 설계를 시험·평가한다. 상공까지 올라가 음속을 돌파하고 초음속 상태에서 기체의 이상 여부를 체크하고, 약간 낮은 높이에 내려와서는 수차례 비행을 통해 엔진 이상 유무를 확인한다. 더 낮은 높이에서는 비행 중 엔진을 껐다가 다시 작동하는 시험을 통해 시동이 꺼지는 등의 비상사태에 대처할 수 있는 능력 등을 테스트한다. 항목별 테스트를 한 뒤 착륙할 때 드래그 슈트(Drag Chute:고속항공기가 착륙할 때 활주거리를 단축하기 위해 사용하는 낙하산)가 제대로 펴지는지 확인하기도 한다. 수시로 기록계기 및 조종계기를 관찰하면서 비행기의 성능을 평가한다. 착륙 후 시험결과에 관한 보고서를 제출한다. 이상이 있으면 부품의 수정 또는 교체에 필요한 지시를 한다.",14년 초과 ~ 16년 이하(대졸 정도),10년 초과,자료 (분석) / 사람 (말하기-신호) / 사물 (조작운전),가벼운 작업,손사용,실내,"위험내재
소음·진동","시험비행파일럿, 정비창시험비행조종사, 테스트파일럿",-,"운송용조종사, 사업용조종사, 자가용조종사, 경량항공기조종사, 부조종사",[6211]항공기 조종사,[2381]항공기 조종사,"[C313]항공기, 우주선 및 부품 제조업",2013,-
식물공장생산관리자,"식물공장에서 식물재배관리, 재배시설관리, 위성 농장 재배관리, 재배/생산관리 등을 한다.","모니터링과 제어요소에 따른 환경계측인자를 선정한다. 시설유형 및 규모에 따라 냉난방기, 양액기 등 환경조절장치의 수준을 결정한다. 작물의 생육단계별 최적 생육환경 조건을 제공하기 위해 환경제어기의 설정값을 관리한다. 작물 생육의 주기적 측정, 수확량 측정 및 농작업 일지 작성을 통해 데이터를 축적한다. 데이터를 분석하여 작물의 생리장해 등의 원인을 추적한다. 생육, 수확량, 환경정보를 비교 분석하여 내부환경 및 작업관리 전략을 수립한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,시설원예기사,[1223]농림어업 시험원,[2132]농림·어업 관련 시험원,"[C103]과실, 채소 가공 및 저장 처리업",2021,-
식물공장설계자,식물공장 설치를 위한 세부계획을 세우고 식물 재배에 필요한 시스템을 설계한다.,"실물공장의 위치, 운영 면적, 적용 작물 선정 등 설치에 대한 전반적인 계획 수립 및 타당성을 분석한다. LED조명, 온도와 습도, 이산화탄소 농도, 배양액 등을 고려하여 자동제어장치, 공조 장치 등 식물 성장에 필요한 조건을 제어하는 시스템을 개발한다. 설계에 따른 재배 베드, 배관 및 전기시설, 조명 등의 시공과 시험운영을 하고 안정성 점검을 한다. 실무자 대상 운영교육을 실시한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (교육) / 사물 (정밀작업),가벼운 작업,-,실내,-,인도어팜기획자,-,-,[1223]농림어업 시험원,[2132]농림·어업 관련 시험원,"[C103]과실, 채소 가공 및 저장 처리업",2021,-
식물공장재배원,"식물공장에서 채소, 특용작물 등 작물체를 파종, 이식, 정식, 수확하는 업무를 수행한다.","새싹보리 등의 새싹채소 및 유채, 배추, 콜라비 등 각종 채소류를 재배한다. 종자저장고에서 종자를 받아 종자를 세척한다. 세척한 종자를 물에 불리고 싹이 트면 자동재배기로 옮긴다. 자동재배기에서 새싹을 키우고 식물의 성장에 따라 더 넓은 재배판으로 재배식물을 옮긴다. 새싹채소의 색을 달리하기 위해 광원이 없는 재배베드에서 재배하기도 한다. 재배가 끝난 식물은 수확하여 세척한다. 세척을 마친 식물을 전처리 가공공장으로 이동시킨다.",9년 초과 ~ 12년 이하(고졸 정도),시범후 30일 이하,자료 (비교) / 사람 (관련없음) / 사물 (단순작업),가벼운 작업,-,실내,-,-,-,-,[9012]채소·특용작물 재배원,[6112]채소 및 특용작물 재배원,[A011]작물 재배업,2021,-
식물번식가,난초와 같은 식물을 환경통제와 식물재배에 대한 지식을 응용하여 번식시킨다.,"번식시킬 식물의 품종과 형태, 숫자를 확인하고 영양체 형태와 환경을 통제한다. 식물의 종류에 따라 재료를 선택하고 번식용 상토를 혼합하며 독, 화분, 쟁반 등과 같은 용기를 준비한다. 모식물에서 잎과 줄기 혹은 근경을 자르고 잘라낸 것을 번식용 상토 안에 놓는다. 땅에 있는 모식물 줄기를 구부려 덮고 줄기를 말뚝이나 바위로 고정시킨다. 칼을 이용해서 모식물 줄기에 상처를 내고 조약돌을 상처 부위에 삽입하고 이끼로 덮고 천 등으로 동여맨다. 분열조직과 종자를 번식용 상토에 심는다. 온도와 습도 상태를 확인하기 위하여 재배지역을 감시하고 각종 환경을 조절한다. 변화된 성장특성을 촉진하기 위하여 발육 중인 식물에 접을 붙이거나 분리한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (조정) / 사람 (말하기-신호) / 사물 (정밀작업),보통 작업,-,실내·외,-,,난초이식자,,[9014]원예작물 재배원,[6121]원예작물 재배원,[A011]작물 재배업,2022,
식물병리연구원,작물에 발생하는 병해로부터 종합적인 병해관리체계를 확립하기 위한 제반 연구를 한다.,"작물에 발생하는 병해를 조사·분석하고 평가한다. 식물병원균의 분류, 동정(생물의 속명이나 종명을 결정하는 것) 및 병해진단에 관한 연구를 한다. 작물에 발생하는 각종 병의 생리, 생태 및 역학에 관한 연구를 한다. 병·약제에 대한 작물의 저항성에 관한 연구를 한다. 작물에 발생하는 병의 종합방제를 위한 기술을 개발한다. 우수살균제의 선발 및 사용방법에 관한 결과를 도출하기 위하여 시험 및 연구를 한다. 식물생장조절 및 생리활성물질의 개발 및 이용에 관한 연구를 한다. 잡초의 분류, 동정, 발생분포 및 방제에 관한 조사와 연구를 한다. 우수제초제의 선발 및 잡초종합관리기술을 개발하기 위한 연구를 한다. 작물의 보호에 관한 국제협약에 대한 연구를 한다. 그 외에 연구원(일반)이 수행하는 일반적인 업무를 수행한다.",16년 초과(대학원 이상),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (정밀작업),보통 작업,시각,실내·외,위험내재,-,"식물의 병해관리를 위한 전문분야에 따라 병해진단연구원, 진균연구원, 세균연구원, 바이러스연구원, 병해종합방제연구원, 잡초연구원",-,[1221]생명과학 연구원,[2111]생명과학 연구원,[M701]자연과학 및 공학 연구개발업,2012,-
식물세포유전연구원,식물세포 내의 생리기작(機作:식물이 생리적인 작용을 일으키는 기본적인 원리) 및 유전연구를 통한 품종 및 대량생산 기초기술을 개발한다.,"신품종으로 실용화하기 위한 세포분화에 대한 기초기술을 연구·개발한다. 환경변화에 적응할 수 있는 신품종개발을 위한 연구를 한다. 벼 유전자의 기능분석을 통한 유용유전자 선발 및 분자육종 소재를 개발하기 위한 연구를 한다. DNA 포자인자 개발을 위한 연구를 한다. 분자육종 모델시스템을 정립하기 위한 연구를 한다. 작물의 유전변이 및 돌연변이의 연관성에 대한 연구를 한다. 식물 세포단위의 유용한 유전자 개발 및 유전자지도의 작성을 위한 연구를 한다. 조직배양, 세포배양 및 세포분화의 제어에 관한 기술을 개발하기 위한 연구를 한다. 원연잡종 이용 및 세포선발방법의 개발에 따른 이용기술에 대한 연구를 한다. 작물실용유전자 중간모본(母本:번식의 근원이 되는 식물) 및 육종 신소재를 개발하기 위한 연구를 한다. 그 외에 연구원(일반)이 수행하는 일반적인 업무를 수행한다.",16년 초과(대학원 이상),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (자문) / 사물 (정밀작업),가벼운 작업,"손사용
시각",실내·외,-,-,"식물세포유전에 대한 전문연구분야에 따라 식물세포분화연구원, 식물유전자기능연구원, 벼유전자지도연구원",-,[1221]생명과학 연구원,[2111]생명과학 연구원,[M701]자연과학 및 공학 연구개발업,2012,-
